Date_Collected,Experiment,Plot,Treatment,Species,ID,Dry_Leaf_Weight_g,Wet_Leaf_Weight_g,Leaf_Thickness_mm,Log_Leaf_Thickness_mm,Leaf_Area_cm,,LDMC,SLA,Notes,ID_temp,Avg,,,,
8_03_2021,Nutnet,4,Control,Sorghastrum_nutans,SN_Nutnet_4(S2)_C,0.0815,0.1562,0.02,-1.698970004,3.05562,,0.521766965,37.49226994,,,,,,,
8_03_2021,Nutnet,5,10,Sorghastrum_nutans,SN_Nutnet_5(S1)_A,0.0712,0.1511,0.02,-1.698970004,3.2004,,,44.9494382,dont use the LDMC,,,,,,
8_03_2021,Nutnet,5,10,Sorghastrum_nutans,SN_Nutnet_5(S1)_B,0.1433,0.3041,0.03,-1.522878745,5.68198,,,39.66015851,dont use the LDMC,,,,,,
8_03_2021,Nutnet,5,10,Sorghastrum_nutans,SN_Nutnet_5(S1)_C,0.178,0.3778,0.04,-1.397940009,7.19582,,,40.42867449,dont use the LDMC,,,,,,
8_03_2021,Nutnet,5,10,Sorghastrum_nutans,SN_Nutnet_5(S2)_A,0.2605,0.5529,0.03,-1.522878745,10.8458,,,41.63764583,dont use the LDMC,,,,,,
8_03_2021,Nutnet,5,10,Sorghastrum_nutans,SN_Nutnet_5(S2)_B,0.291,0.6177,0.03,-1.522878745,11.95832,,,41.09261077,dont use the LDMC,,,,,,
8_03_2021,Nutnet,5,10,Sorghastrum_nutans,SN_Nutnet_5(S2)_C,0.2012,0.427,0.04,-1.397940009,10.21842,,,50.79571049,dont use the LDMC,,,,,,
8_03_2021,Nutnet,14,10,Sorghastrum_nutans,SN_Nutnet_14(S1)_A,0.0592,0.1257,0.02,-1.698970004,2.96926,,,50.13997524,dont use the LDMC,,,,,,
8_03_2021,Nutnet,14,10,Sorghastrum_nutans,SN_Nutnet_14(S1)_B,0.1454,0.3086,0.02,-1.698970004,7.0231,,,48.30633575,dont use the LDMC,,,,,,
8_03_2021,Nutnet,14,10,Sorghastrum_nutans,SN_Nutnet_14(S1)_C,0.1014,0.2153,0.02,-1.698970004,4.826,,,47.5789061,dont use the LDMC,,,,,,
8_03_2021,Nutnet,14,10,Sorghastrum_nutans,SN_Nutnet_14(S2)_A,0.0893,0.1895,0.02,-1.698970004,3.81762,,,42.76166905,actual; dont use the LDMC,,,,,,
8_03_2021,Nutnet,14,10,Sorghastrum_nutans,SN_Nutnet_14(S2)_B,0.2316,0.4915,0.03,-1.522878745,8.96366,,,38.71087766,dont use the LDMC,,,,,,
8_03_2021,Nutnet,14,10,Sorghastrum_nutans,SN_Nutnet_14(S2)_C,0.2995,0.6358,0.04,-1.397940009,11.64844,,,38.88825076,dont use the LDMC,,,,,,
8_03_2021,Nutnet,18,Control,Sorghastrum_nutans,SN_Nutnet_18(S1)_A,0.0499,0.106,0.02,-1.698970004,1.80848,,,36.21420953,dont use the LDMC,,,,,,
8_03_2021,Nutnet,18,Control,Sorghastrum_nutans,SN_Nutnet_18(S1)_B,0.08,0.1699,0.02,-1.698970004,4.55676,,,56.92905064,dont use the LDMC,,,,,,
8_03_2021,Nutnet,18,Control,Sorghastrum_nutans,SN_Nutnet_18(S1)_C,0.0951,0.2019,0.02,-1.698970004,4.3688,,,45.93005967,dont use the LDMC,,,,,,
8_03_2021,Nutnet,18,Control,Sorghastrum_nutans,SN_Nutnet_18(S2)_A,0.0516,0.1033,0.02,-1.698970004,2.73558,,0.499515973,53.01511628,,,,,,,
8_03_2021,Nutnet,18,Control,Sorghastrum_nutans,SN_Nutnet_18(S2)_B,0.0267,0.0524,0.02,-1.698970004,3.3274,,0.509541985,124.6217228,,,,,,,
8_03_2021,Nutnet,18,Control,Sorghastrum_nutans,SN_Nutnet_18(S2)_C,0.0699,0.1484,0.03,-1.522878745,1.6383,,0.471024259,23.43776824,,,,,,,
8_03_2021,Nutnet,21,Control,Sorghastrum_nutans,SN_Nutnet_21(S1)_A,0.0873,0.1843,0.03,-1.522878745,3.12166,,0.473684211,35.75784651,,,,,,,
8_03_2021,Nutnet,21,Control,Sorghastrum_nutans,SN_Nutnet_21(S1)_B,0.1543,0.3624,0.03,-1.522878745,6.14934,,0.425772627,39.85314323,,,,,,,
8_03_2021,Nutnet,21,Control,Sorghastrum_nutans,SN_Nutnet_21(S1)_C,0.1926,0.3832,0.04,-1.397940009,6.87832,,0.502609603,35.71298027,,,,,,,
8_03_2021,Nutnet,21,Control,Sorghastrum_nutans,SN_Nutnet_21(S2)_A,0.2549,0.5545,0.04,-1.397940009,9.7282,,0.459693418,38.1647705,,,,,,,
8_03_2021,Nutnet,21,Control,Sorghastrum_nutans,SN_Nutnet_21(S2)_B,0.2443,0.5639,0.05,-1.301029996,9.7409,,0.433232843,39.8726975,,,,,,,
8_03_2021,Nutnet,21,Control,Sorghastrum_nutans,SN_Nutnet_21(S2)_C,0.2509,0.483,0.04,-1.397940009,8.88746,,0.519461698,35.42231965,,,,,,,
8_03_2021,Nutnet,25,10,Sorghastrum_nutans,SN_Nutnet_25(S1)_A,0.0744,0.1584,0.03,-1.522878745,3.40868,,0.46969697,45.8155914,,,,,,,
8_03_2021,Nutnet,25,10,Sorghastrum_nutans,SN_Nutnet_25(S1)_B,0.0816,0.188,0.03,-1.522878745,3.87858,,0.434042553,47.53161765,,,,,,,
8_03_2021,Nutnet,25,10,Sorghastrum_nutans,SN_Nutnet_25(S1)_C,0.1541,0.3157,0.04,-1.397940009,6.71576,,0.488121635,43.58053212,,,,,,,
8_03_2021,Nutnet,25,10,Sorghastrum_nutans,SN_Nutnet_25(S2)_A,0.1233,0.2898,0.04,-1.397940009,5.49148,,0.425465839,44.53755069,,,,,,,
8_03_2021,Nutnet,25,10,Sorghastrum_nutans,SN_Nutnet_25(S2)_B,0.2237,0.4711,0.05,-1.301029996,8.74776,,0.474846105,39.1048726,,,,,,,
8_03_2021,Nutnet,25,10,Sorghastrum_nutans,SN_Nutnet_25(S2)_C,0.2208,0.485,0.04,-1.397940009,10.52068,,0.455257732,47.64800725,,,,,,,
08_04_2021,Change,A2,20,Sorghastrum_nutans,SN_Change_A2_A,0.1711,0.4257,0.03,-1.522878745,7.7089,,0.401926239,45.05493863,,,,,,,
08_04_2021,Change,A2,20,Sorghastrum_nutans,SN_Change_A2_B,0.3148,0.6781,0.03,-1.522878745,9.11352,,0.464238313,28.9501906,,,,,,,
08_04_2021,Change,A2,20,Sorghastrum_nutans,SN_Change_A2_C,0.2282,0.5575,0.03,-1.522878745,7.5819,,0.409327354,33.2248028,,,,,,,
08_04_2021,Change,A3,10,Sorghastrum_nutans,SN_Change_A3_A,0.0691,0.1629,0.02,-1.698970004,3.67538,,0.424186618,53.18929088,,,,,,,
08_04_2021,Change,A3,10,Sorghastrum_nutans,SN_Change_A3_B,0.0958,0.2288,0.02,-1.698970004,4.79044,,0.418706294,50.0045929,,,,,,,
08_04_2021,Change,A3,10,Sorghastrum_nutans,SN_Change_A3_C,0.1685,0.3518,0.04,-1.397940009,7.1628,,0.478965321,42.50919881,,,,,,,
08_04_2021,Change,A6,Control,Sorghastrum_nutans,SN_Change_A6_A,0.0927,0.1808,0.02,-1.698970004,5.09778,,0.512721239,54.99223301,,,,,,,
08_04_2021,Change,A6,Control,Sorghastrum_nutans,SN_Change_A6_B,0.0681,0.1453,0.02,-1.698970004,4.17322,,0.468685478,61.28076358,,,,,,,
08_04_2021,Change,A6,Control,Sorghastrum_nutans,SN_Change_A6_C,0.0413,0.1006,0.02,-1.698970004,2.53746,,0.410536779,61.43970944,,,,,,,
08_04_2021,Change,A8,2.5,Sorghastrum_nutans,SN_Change_A8_A,0.1352,0.3441,0.04,-1.397940009,8.41502,,0.392909038,62.24127219,,,,,,,
08_04_2021,Change,A8,2.5,Sorghastrum_nutans,SN_Change_A8_B,0.1754,0.4251,0.02,-1.698970004,9.82472,,0.412608798,56.01322691,,,,,,,
08_04_2021,Change,A8,2.5,Sorghastrum_nutans,SN_Change_A8_C,0.0662,0.1648,0.03,-1.522878745,3.84302,,0.401699029,58.05166163,,,,,,,
08_04_2021,Change,B9,Control,Sorghastrum_nutans,SN_Change_B9_A,0.0942,0.1911,0.02,-1.698970004,4.7371,,0.492935636,50.28768577,,,,,,,
08_04_2021,Change,B9,Control,Sorghastrum_nutans,SN_Change_B9_B,0.0898,0.2011,0.02,-1.698970004,4.42722,,0.446544008,49.30089087,,,,,,,
08_04_2021,Change,B9,Control,Sorghastrum_nutans,SN_Change_B9_C,0.1326,0.254,0.02,-1.698970004,5.57784,,0.522047244,42.06515837,,,,,,,
08_04_2021,Change,B10,2.5,Sorghastrum_nutans,SN_Change_B10_A,0.1527,0.3395,0.03,-1.522878745,6.0325,,0.449779087,39.50556647,,,,,,,
08_04_2021,Change,B10,2.5,Sorghastrum_nutans,SN_Change_B10_B,0.1419,0.2624,0.03,-1.522878745,5.3213,,0.540777439,37.50035236,,,,,,,
08_04_2021,Change,B10,2.5,Sorghastrum_nutans,SN_Change_B10_C,0.0388,0.0858,0.02,-1.698970004,1.37668,,0.452214452,35.4814433,,,,,,,
08_04_2021,Change,B12,20,Sorghastrum_nutans,SN_Change_B12_A,0.1444,0.2783,0.02,-1.698970004,5.7912,,0.518864535,40.10526316,,,,,,,
08_04_2021,Change,B12,20,Sorghastrum_nutans,SN_Change_B12_B,0.1652,0.3754,0.03,-1.522878745,8.07974,,0.440063932,48.90883777,,,,,,,
08_04_2021,Change,B12,20,Sorghastrum_nutans,SN_Change_B12_C,0.1613,0.2788,0.03,-1.522878745,6.477,,0.578550933,40.1549907,,,,,,,
08_04_2021,Change,B15,10,Sorghastrum_nutans,SN_Change_B15_A,0.1188,0.2359,0.03,-1.522878745,4.64058,,0.503603222,39.06212121,,,,,,,
08_04_2021,Change,B15,10,Sorghastrum_nutans,SN_Change_B15_B,0.1463,0.2783,0.03,-1.522878745,4.65582,,0.5256917,31.82378674,,,,,,,
08_04_2021,Change,B15,10,Sorghastrum_nutans,SN_Change_B15_C,,,,,,,,,,,,,,,
08_04_2021,Change,C18,20,Sorghastrum_nutans,SN_Change_C18_A,0.1101,0.2518,0.03,-1.522878745,5.3848,,0.437251787,48.90826521,,,,,,,
08_04_2021,Change,C18,20,Sorghastrum_nutans,SN_Change_C18_B,0.1218,0.2949,0.03,-1.522878745,6.17474,,0.413021363,50.69573071,,,,,,,
08_04_2021,Change,C18,20,Sorghastrum_nutans,SN_Change_C18_C,0.2274,0.4391,0.04,-1.397940009,7.80034,,0.517877477,34.30228672,,,,,,,
08_04_2021,Change,C19,10,Sorghastrum_nutans,SN_Change_C19_A,0.2163,0.4134,0.05,-1.301029996,5.79374,,0.523222061,26.78566805,,,,,,,
08_04_2021,Change,C19,10,Sorghastrum_nutans,SN_Change_C19_B,0.1208,0.2463,0.04,-1.397940009,3.4544,,0.49045879,28.59602649,,,,,,,
08_04_2021,Change,C19,10,Sorghastrum_nutans,SN_Change_C19_C,0.1007,0.221,0.03,-1.522878745,3.68808,,0.455656109,36.624429,,,,,,,
08_04_2021,Change,C21,Control,Sorghastrum_nutans,SN_Change_C21_A,0.128,0.3075,0.03,-1.522878745,4.70916,,0.416260163,36.7903125,,,,,,,
08_04_2021,Change,C21,Control,Sorghastrum_nutans,SN_Change_C21_B,0.2005,0.3963,0.03,-1.522878745,7.2771,,0.505929851,36.29476309,,,,,,,
08_04_2021,Change,C21,Control,Sorghastrum_nutans,SN_Change_C21_C,0.2714,0.5048,0.04,-1.397940009,8.67156,,0.537638669,31.95121592,,,,,,,
08_04_2021,Change,C22,2.5,Sorghastrum_nutans,SN_Change_C22_A,0.2058,0.4178,0.03,-1.522878745,8.49376,,0.492580182,41.27191448,,,,,,,
08_04_2021,Change,C22,2.5,Sorghastrum_nutans,SN_Change_C22_B,0.181,0.3631,0.03,-1.522878745,8.0137,,0.498485266,44.27458564,,,,,,,
08_04_2021,Change,C22,2.5,Sorghastrum_nutans,SN_Change_C22_C,0.1052,0.2224,0.02,-1.698970004,4.8514,,0.473021583,46.11596958,,,,,,,
08_04_2021,Change,D25,2.5,Sorghastrum_nutans,SN_Change_D25_A,0.16,0.3249,0.04,-1.397940009,6.84022,,0.492459218,42.751375,,,,,,,
08_04_2021,Change,D25,2.5,Sorghastrum_nutans,SN_Change_D25_B,0.095,0.2288,0.02,-1.698970004,4.73202,,0.41520979,49.81073684,,,,,,,
08_04_2021,Change,D25,2.5,Sorghastrum_nutans,SN_Change_D25_C,0.1242,0.255,0.03,-1.522878745,5.57022,,0.487058824,44.84879227,,,,,,,
08_04_2021,Change,D30,Control,Sorghastrum_nutans,SN_Change_D30_A,0.1245,0.2609,0.03,-1.522878745,5.43052,,0.477194327,43.61863454,,,,,,,
08_04_2021,Change,D30,Control,Sorghastrum_nutans,SN_Change_D30_B,0.0891,0.1868,0.02,-1.698970004,4.66598,,0.476980728,52.36790123,,,,,,,
08_04_2021,Change,D30,Control,Sorghastrum_nutans,SN_Change_D30_C,0.1214,0.2581,0.03,-1.522878745,5.81152,,0.470360326,47.8708402,,,,,,,
08_04_2021,Change,D31,10,Sorghastrum_nutans,SN_Change_D31_A,0.2062,0.4759,0.04,-1.397940009,7.89432,,0.433284303,38.28477207,,,,,,,
08_04_2021,Change,D31,10,Sorghastrum_nutans,SN_Change_D31_B,0.2114,0.4689,0.04,-1.397940009,7.93242,,0.450842397,37.52327342,,,,,,,
08_04_2021,Change,D31,10,Sorghastrum_nutans,SN_Change_D31_C,0.1919,0.4818,0.05,-1.301029996,7.78256,,0.398298049,40.55528921,,,,,,,
08_04_2021,Change,D32,20,Sorghastrum_nutans,SN_Change_D32_A,0.0946,0.2283,0.03,-1.522878745,4.61264,,0.414367061,48.75940803,,,,,,,
08_04_2021,Change,D32,20,Sorghastrum_nutans,SN_Change_D32_B,0.1588,0.3831,0.03,-1.522878745,7.4422,,0.414513182,46.86523929,,,,,,,
08_04_2021,Change,D32,20,Sorghastrum_nutans,SN_Change_D32_C,0.2686,0.5534,0.05,-1.301029996,7.70128,,0.485363209,28.67192852,,,,,,,
08_04_2021,Change,E33,Control,Sorghastrum_nutans,SN_Change_E33_A,0.0848,0.2045,0.03,-1.522878745,4.1021,,0.414669927,48.37382075,,,,,,,
08_04_2021,Change,E33,Control,Sorghastrum_nutans,SN_Change_E33_B,0.1174,0.2577,0.05,-1.301029996,4.81584,,0.455568491,41.02078365,,,,,,,
08_04_2021,Change,E33,Control,Sorghastrum_nutans,SN_Change_E33_C,0.0653,0.1546,0.02,-1.698970004,2.97434,,0.422380336,45.54885145,,,,,,,
08_04_2021,Change,E34,20,Sorghastrum_nutans,SN_Change_E34_A,0.4235,0.8711,0.05,-1.301029996,15.30604,,0.486166915,36.14177096,,,,,,,
08_04_2021,Change,E34,20,Sorghastrum_nutans,SN_Change_E34_B,0.1636,0.3896,0.03,-1.522878745,7.9629,,0.419917865,48.67298289,,,,,,,
08_04_2021,Change,E34,20,Sorghastrum_nutans,SN_Change_E34_C,0.2063,0.4861,0.04,-1.397940009,9.83742,,0.424398272,47.68502181,,,,,,,
08_04_2021,Change,E37,2.5,Sorghastrum_nutans,SN_Change_E37_A,0.095,0.2603,0.02,-1.698970004,5.5499,,0.364963504,58.42,,,,,,,
08_04_2021,Change,E37,2.5,Sorghastrum_nutans,SN_Change_E37_B,0.0754,0.1582,0.02,-1.698970004,3.92938,,0.476611884,52.1137931,,,,,,,
08_04_2021,Change,E37,2.5,Sorghastrum_nutans,SN_Change_E37_C,0.1563,0.32,0.04,-1.397940009,7.10184,,0.4884375,45.43723608,,,,,,,
08_04_2021,Change,E40,10,Sorghastrum_nutans,SN_Change_E40_A,0.128,0.2752,0.04,-1.397940009,4.95554,,0.465116279,38.71515625,,,,,,,
08_04_2021,Change,E40,10,Sorghastrum_nutans,SN_Change_E40_B,0.1059,0.2106,0.04,-1.397940009,3.72618,,0.502849003,35.18583569,,,,,,,
08_04_2021,Change,E40,10,Sorghastrum_nutans,SN_Change_E40_C,0.0876,0.1863,0.03,-1.522878745,3.49758,,0.47020934,39.92671233,,,,,,,
08_04_2021,Change,F41,20,Sorghastrum_nutans,SN_Change_F41_A,0.1772,0.3764,0.04,-1.397940009,7.55142,,0.470775771,42.61523702,,,,,,,
08_04_2021,Change,F41,20,Sorghastrum_nutans,SN_Change_F41_B,0.0337,0.0907,0.02,-1.698970004,2.86512,,0.371554576,85.01839763,,,,,,,
08_04_2021,Change,F41,20,Sorghastrum_nutans,SN_Change_F41_C,0.1153,0.2326,0.02,-1.698970004,5.76072,,0.495700774,49.96287944,,,,,,,
08_04_2021,Change,F44,10,Sorghastrum_nutans,SN_Change_F44_A,0.125,0.2753,0.03,-1.522878745,5.60578,,0.454050127,44.84624,,,,,,,
08_04_2021,Change,F44,10,Sorghastrum_nutans,SN_Change_F44_B,0.2376,0.4516,0.04,-1.397940009,8.4455,,0.526129318,35.54503367,,,,,,,
08_04_2021,Change,F44,10,Sorghastrum_nutans,SN_Change_F44_C,0.1767,0.3629,0.06,-1.22184875,6.66496,,0.486910995,37.71907187,,,,,,,
08_04_2021,Change,F45,Control,Sorghastrum_nutans,SN_Change_F45_A,0.1498,0.2665,0.04,-1.397940009,5.64388,,0.562101313,37.67610147,,,,,,,
08_04_2021,Change,F45,Control,Sorghastrum_nutans,SN_Change_F45_B,0.0802,0.1841,0.04,-1.397940009,3.88366,,0.435632808,48.42468828,,,,,,,
08_04_2021,Change,F48,2.5,Sorghastrum_nutans,SN_Change_F48_A,0.1088,0.2185,0.04,-1.397940009,4.36626,,0.497940503,40.13106618,,,,,,,
08_04_2021,Change,F48,2.5,Sorghastrum_nutans,SN_Change_F48_B,0.0988,0.2318,0.02,-1.698970004,4.79044,,0.426229508,48.48623482,,,,,,,
08_04_2021,Change,F48,2.5,Sorghastrum_nutans,SN_Change_F48_C,0.088,0.1868,0.03,-1.522878745,4.6101,,0.471092077,52.3875,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
